! 92Sr energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	0.000187911	0.001000	0.000224002	0.001000	0.000193115	0.001000	0.000193115	0.001000	0.000193125	0.001000	5.71953e-05	0.001000	0.000166806	
0.002000	0.000192593	0.002000	0.000226624	0.002000	0.000189655	0.002000	0.000189655	0.002000	0.000189663	0.002000	7.41731e-05	0.002000	0.000152451	
0.005000	0.000193271	0.005000	0.000221432	0.005000	0.000175669	0.005000	0.000175669	0.005000	0.000175674	0.005000	0.000104586	0.005000	0.000116846	
0.008000	0.000195815	0.008000	0.000220514	0.008000	0.000170174	0.008000	0.000170174	0.008000	0.000170178	0.008000	0.000124744	0.008000	9.57701e-05	
0.010000	0.000198481	0.010000	0.000221622	0.010000	0.000169176	0.010000	0.000169176	0.010000	0.000169179	0.010000	0.000135631	0.010000	8.59902e-05	
0.015000	0.000206619	0.015000	0.000227239	0.015000	0.000171214	0.015000	0.000171214	0.015000	0.000171217	0.015000	0.000157905	0.015000	6.93339e-05	
0.020000	0.000215442	0.020000	0.000234592	0.020000	0.00017634	0.020000	0.00017634	0.020000	0.000176342	0.020000	0.000175892	0.020000	5.86993e-05	
0.025000	0.000224251	0.025000	0.000242472	0.025000	0.000182754	0.025000	0.000182754	0.025000	0.000182755	0.025000	0.000191244	0.025000	5.12278e-05	
0.030000	0.000232816	0.030000	0.000250422	0.030000	0.000189725	0.030000	0.000189725	0.030000	0.000189726	0.030000	0.000204777	0.030000	4.56456e-05	
0.035000	0.000241064	0.035000	0.000258255	0.035000	0.000196915	0.035000	0.000196915	0.035000	0.000196917	0.035000	0.000216963	0.035000	4.12921e-05	
0.040000	0.000248983	0.040000	0.000265891	0.040000	0.000204155	0.040000	0.000204155	0.040000	0.000204157	0.040000	0.000228104	0.040000	3.77874e-05	
