0,559.419
1,548.872
2,563.92
3,588.29
4,587.721
5,584.516
6,589.127
7,591.483
8,576.305
9,569.054
10,581.91
11,549.494
12,570.183
13,581.568
14,592.756
15,572.642
16,579.886
17,562.232
18,571.71
19,562.041
20,578.755
21,546.74
22,556.804
23,535.42
24,171.933
25,156.117
26,161.802
27,162.211
28,160.533
29,172.606
30,166.106
31,167.425
32,168.383
33,175.931
34,163.76
35,161.644
36,165.514
37,172.942
38,167.749
39,173.969
40,164.856
41,165.839
42,170.964
43,163.092
44,164.792
45,169.725
46,166.45
47,160.469
48,155.89
49,153.156
50,160.508
51,164.669
52,153.536
53,173.001
54,155.408
55,158.226
56,166.03
57,160.585
58,163.078
59,164.16
60,153.956
61,154.926
62,163.935
63,154.335
64,170.096
65,151.899
66,159.276
67,160.897
68,159.652
69,158.825
70,158.435
71,163.033
72,164.535
73,158.483
74,158.04
75,157.765
76,156.891
77,159.56
78,157.785
79,159.963
80,166.33
81,157.275
82,161.701
83,160.82
84,157.484
85,152.168
86,156.362
87,155.81
88,163.173
89,158.878
91,159.966
92,158.2
93,167.933
94,154.503
95,161.753
96,170.048
97,163.623
98,165.695
99,159.824
100,164.396
101,164.52
102,157.507
103,161.435
104,158.983
105,157.001
106,159.96
107,158.073
108,152.87
109,159.408
110,156.146
111,160.421
112,160.469
113,159.736
114,160.294
115,161.196
116,160.295
117,162.878
118,159.426
119,157.276
120,163.068
121,161.053
122,160.084
123,158.603
124,156.506
125,157.998
126,156.371
127,156.431
128,161.553
129,157.869
130,155.761
131,157.694
132,155.463
133,163.118
134,156.637
135,157.837
136,160.467
137,153.848
138,159.614
139,160.553
140,152.753
141,159.606
142,154.264
143,159.642
144,162.21
145,158.269
146,156.92
147,160.219
148,155.381
149,159.301
150,159.159
151,150.807
152,158.499
153,155.421
154,158.853
155,160.546
156,160.031
157,160.531
158,159.159
159,155.301
160,162.531
161,156.598
162,159.69
163,162.003
164,159.104
165,159.956
166,157.783
167,158.419
168,158.068
169,156.134
170,155.579
171,158.891
172,159.157
173,158.621
174,155.712
175,158.825
176,155.829
177,160.073
178,163.284
179,159.976
180,161.015
181,162.71
182,158.569
183,162.917
184,162.287
185,161.18
186,159.865
187,159.23
188,162.879
189,159.942
190,156.624
191,155.463
192,155.582
193,156.161
195,159.104
196,163.319
197,165.053
198,156.128
199,164.871
200,159.033
201,162.264
202,162.043
203,167.754
204,160.474
205,165.316
206,155.51
207,158.817
208,157.647
209,156.181
210,158.801
211,155.199
212,157.402
213,153.085
214,154.951
215,159.932
216,157.649
217,153.771
218,156.659
219,159.655
220,158.068
221,158.964
222,154.417
223,156.321
224,155.336
225,157.964
226,156.113
227,170.961
228,161.653
229,160.158
230,153.08
231,154.713
232,152.175
233,155.272
234,159.963
235,164.383
236,161.652
237,151.455
238,159.645
239,151.919
240,161.247
241,163.548
242,158.624
243,162.503
244,153.598
245,168.29
246,155.154
247,158.154
248,163.7
249,155.198
250,153.996
251,154.373
252,154.522
253,157.623
254,167.954
255,158.784
256,162.749
257,169.639
258,170.419
259,161.691
260,169.112
261,135.547
262,168.706
263,158.755
264,159.684
265,169.856
266,156.046
267,138.867
268,161.551
269,160.303
270,204.781
271,159.367
272,133.108
273,153.282
274,161.831
275,185.62
276,555.738
277,572.889
278,547.614
279,586.357
280,586.923
281,554.683
282,587.273
283,602.381
284,582.704
285,574.676
286,570.232
287,577.574
288,569.8
289,571.637
290,563.507
291,558.315
292,576.17
293,583.808
294,583.805
295,571.09
296,572.717
297,566.956
298,545.075
299,539.745
300,529.006
301,573.133
302,564.045
303,579.385
304,571.892
305,566.539
306,569.159
307,590.984
308,571.222
309,575.752
310,576.584
311,564.729
312,553.073
313,568.667
314,576.423
315,569.186
316,577.718
317,567.566
318,570.688
319,571.037
320,576.547
321,547.055
322,550.321
323,520.465
324,552.359
325,158.83
326,174.461
327,165.597
328,161.809
329,161.497
330,171.311
331,168.021
332,161.425
333,167.989
334,163.685
335,155.182
336,166.28
337,171.518
338,152.691
339,168.444
340,154.332
341,167.922
342,171.618
343,167.464
344,154.702
345,165.248
346,161.315
347,161.926
348,158.96
349,168.523
350,156.113
351,154.366
352,157.452
353,162.949
354,158.306
355,164.428
356,160.254
357,155.754
358,159.023
359,169.687
360,161.592
361,161.219
362,156.778
363,161.686
364,164.193
365,158.694
366,162.609
367,153.798
368,157.251
369,156.753
370,161.328
371,152.868
372,163.431
373,156.549
374,162.203
375,161.964
376,158.53
377,165.113
378,160.758
379,157.225
380,163.043
381,158.067
382,161.65
383,158.451
384,161.181
385,159.467
386,161.932
387,165.67
388,162.221
389,161.996
390,163.808
391,158.767
392,158.39
393,166.244
394,157.818
395,161.948
396,164.182
397,161.898
398,160.413
399,159.589
400,160.375
401,162.585
402,159.274
403,161.266
404,161.142
405,151.93
406,155.028
407,157.422
408,161.348
409,171.346
410,156.046
411,160.262
412,158.559
413,153.215
414,156.309
415,154.801
416,158.197
417,159.822
418,160.265
419,157.927
420,162.489
421,155.075
422,155.023
423,158.084
424,158.941
425,163.345
426,156.486
427,160.689
428,162.163
429,159.012
430,161.442
431,161.596
432,156.869
433,159.788
434,156.886
435,156.738
436,164.043
437,157.901
438,160.923
439,152.566
440,168.625
441,158.5
442,157.048
443,158.14
444,161.008
445,156.887
446,160.957
447,155.744
448,157.829
449,161.592
450,157.929
451,159.877
452,163.754
453,168.543
454,159.46
455,153.447
456,157.472
457,159.485
458,156.402
459,155.902
460,157.035
461,157.089
462,159.367
463,159.75
464,157.928
465,161.255
466,149.761
467,157.316
468,159.772
469,153.316
470,155.698
471,150.997
472,152.263
473,157.425
474,155.103
475,158.832
476,155.169
477,159.836
478,159.697
479,152.317
480,154.98
481,160.474
482,150.764
483,163.083
484,155.14
485,161.387
486,155.475
487,160.687
488,153.603
489,160.003
490,158.267
491,166.378
492,164.221
493,161.146
494,163.451
495,159.43
496,164.477
497,167.248
498,160.633
499,161.728
500,165.92
501,154.931
502,166.725
503,161.365
504,160.881
505,163.598
506,161.738
507,164.748
508,157.293
509,157.874
510,161.942
511,160.445
512,156.362
513,166.625
514,160.629
515,159.374
516,163.58
517,157.1
518,155.042
519,160.666
520,153.098
521,162.989
522,157.359
523,155.183
524,160.333
525,153.758
526,160.371
527,152.249
528,156.551
529,163.316
530,154.629
531,166.542
532,159.275
533,155.317
534,159.994
535,164.1
536,153.142
537,157.698
538,156.243
539,158.378
540,158.643
541,156.697
542,158.497
543,154.126
544,167.725
545,166.269
546,155.449
547,157.187
548,157.539
549,153.322
550,165.311
551,171.56
552,169.924
553,155.836
554,154.517
555,169.22
556,178.278
557,164.589
558,164.878
559,160.57
560,165.693
561,160.807
562,168.931
563,164.392
564,161.979
565,162.73
566,172.448
567,155.471
568,158.305
569,533.579
570,540.42
571,572.011
572,533.857
573,561.94
574,543.833
575,557.09
576,554.849
577,568.562
578,565.862
579,574.697
580,563.203
581,570.461
582,551.682
583,566.209
584,564.201
585,565.859
586,576.786
587,583.017
588,585.821
589,580.626
590,578.35
591,555.311
592,548.393
593,563.668
594,535.593
595,579.408
596,572.808
597,592.346
598,575.603
599,580.912
600,559.453
601,577.276
602,565.527
603,580.765
604,566.544
605,572.564
606,556.238
607,557.642
608,566.461
609,557.753
610,560.474
611,565.312
612,551.656
613,567.967
614,566.562
615,548.895
616,527.425
617,547.69
618,540.577
619,542.751
620,165.257
621,165.026
622,161.707
623,159.709
624,157.568
625,151.464
626,165.104
627,156.758
628,156.872
629,159.273
630,152.835
631,161.567
632,160.218
633,163.307
634,173.597
635,159.719
636,157.517
637,163.031
638,155.621
639,154.462
640,164.446
641,155.55
642,160.306
643,165.617
644,153.39
645,161.026
646,162.598
647,159.336
648,165.953
649,164.412
650,163.432
651,163.887
652,157.622
655,162.444
656,167.655
657,162.36
658,156.062
659,157.074
660,153.369
661,164.555
662,157.781
663,158.971
664,161.434
665,162.226
666,163.749
667,167.233
668,155.745
669,162.305
670,155.288
671,158.344
