0	0	0.638878
1	0	0.655889
2	0	0.630941
3	0	0.612029
4	0	0.607853
5	0	0.613688
6	0	0.606534
7	0	0.606629
8	0	0.620941
9	0	0.629399
10	0	0.615981
11	0	0.649684
12	0	0.628428
13	0	0.614765
14	0	0.605787
15	0	0.623344
16	0	0.619996
17	0	0.636758
18	0	0.626736
19	0	0.636911
20	0	0.618314
21	0	0.660922
22	0	0.646128
23	0	0.672519
24	0	0.590801
25	0	0.663568
26	0	0.644145
27	0	0.633241
28	0	0.643948
29	0	0.583499
30	0	0.603339
31	0	0.622687
32	0	0.586813
33	0	0.584371
34	0	0.634484
35	0	0.627389
36	0	0.625233
37	0	0.592761
38	0	0.617475
39	0	0.590594
40	0	0.62847
41	0	0.621749
42	0	0.594554
43	0	0.634167
44	0	0.625877
45	0	0.585663
46	0	0.606229
47	0	0.642416
48	0	0.65929
49	0	0.683168
50	0	0.642984
51	0	0.610659
52	0	0.666573
53	0	0.570992
54	0	0.670597
55	0	0.653642
56	0	0.605009
57	0	0.622656
58	0	0.604991
59	0	0.610433
60	0	0.662207
61	0	0.668513
62	0	0.57573
63	0	0.66615
64	0	0.602259
65	0	0.664692
66	0	0.632917
67	0	0.613305
68	0	0.626412
69	0	0.63778
70	0	0.638763
71	0	0.623916
72	0	0.608586
73	0	0.645161
74	0	0.650623
75	0	0.634784
76	0	0.649354
77	0	0.642595
78	0	0.643488
79	0	0.632418
80	0	0.589551
81	0	0.656414
82	0	0.622005
83	0	0.630659
84	0	0.643211
85	0	0.660121
86	0	0.656842
87	0	0.655687
88	0	0.606721
89	0	0.644578
91	0	0.644638
92	0	0.646491
93	0	0.595412
94	0	0.66184
95	0	0.627295
96	0	0.591346
97	0	0.615271
98	0	0.61682
99	0	0.644548
100	0	0.623899
101	0	0.618236
102	0	0.654386
103	0	0.627615
104	0	0.643312
105	0	0.660081
106	0	0.633266
107	0	0.640744
108	0	0.663137
109	0	0.642848
110	0	0.656372
111	0	0.629179
112	0	0.631389
113	0	0.640191
114	0	0.637171
115	0	0.633348
116	0	0.634606
117	0	0.624945
118	0	0.634018
119	0	0.639117
120	0	0.617575
121	0	0.62544
122	0	0.635411
123	0	0.625825
124	0	0.654683
125	0	0.643049
126	0	0.64979
127	0	0.652473
128	0	0.62955
129	0	0.647426
130	0	0.647347
131	0	0.643188
132	0	0.650955
133	0	0.628767
134	0	0.652109
135	0	0.648843
136	0	0.629332
137	0	0.654033
138	0	0.632745
139	0	0.637892
140	0	0.656392
141	0	0.639538
142	0	0.661885
143	0	0.643471
144	0	0.630476
145	0	0.64738
146	0	0.651669
147	0	0.640873
148	0	0.653444
149	0	0.6363
150	0	0.64402
151	0	0.661331
152	0	0.641838
153	0	0.652844
154	0	0.644088
155	0	0.629335
156	0	0.638379
157	0	0.63936
158	0	0.646831
159	0	0.649793
160	0	0.628489
161	0	0.644807
162	0	0.632713
163	0	0.627125
164	0	0.642552
165	0	0.638025
166	0	0.648247
167	0	0.642571
168	0	0.640867
169	0	0.65371
170	0	0.648484
171	0	0.635906
172	0	0.645228
173	0	0.64332
174	0	0.657117
175	0	0.640958
176	0	0.644597
177	0	0.626526
178	0	0.63403
179	0	0.630063
180	0	0.632576
181	0	0.627375
182	0	0.63819
183	0	0.630344
184	0	0.626654
185	0	0.635346
186	0	0.640797
187	0	0.642651
188	0	0.626681
189	0	0.638361
190	0	0.653752
191	0	0.652889
192	0	0.655645
193	0	0.659053
195	0	0.648179
196	0	0.618904
197	0	0.62373
198	0	0.665101
199	0	0.620223
200	0	0.648734
201	0	0.632961
202	0	0.629722
203	0	0.611725
204	0	0.631878
205	0	0.612327
206	0	0.659879
207	0	0.642738
208	0	0.651432
209	0	0.662491
210	0	0.642984
211	0	0.641045
212	0	0.652407
213	0	0.665193
214	0	0.664346
215	0	0.643833
216	0	0.648374
217	0	0.670987
218	0	0.649636
219	0	0.617381
220	0	0.650549
221	0	0.65134
222	0	0.659569
223	0	0.656971
224	0	0.654098
225	0	0.636917
226	0	0.664661
227	0	0.580451
228	0	0.62271
229	0	0.633765
230	0	0.663787
231	0	0.642006
232	0	0.659059
233	0	0.656222
234	0	0.629492
235	0	0.624741
236	0	0.624235
237	0	0.68334
238	0	0.643592
239	0	0.674513
240	0	0.628027
241	0	0.613533
242	0	0.626251
243	0	0.625432
244	0	0.667941
245	0	0.595994
246	0	0.674282
247	0	0.63521
248	0	0.616529
249	0	0.663338
250	0	0.666681
251	0	0.657038
252	0	0.663295
253	0	0.628029
254	0	0.582618
255	0	0.638901
256	0	0.628161
257	0	0.600536
258	0	0.588503
259	0	0.636411
260	0	0.59669
261	0	0.588668
262	0	0.602385
263	0	0.657345
264	0	0.631087
265	0	0.598208
266	0	0.669473
267	0	0.63515
268	0	0.646484
269	0	0.639428
270	0	0.612557
271	0	0.654415
272	0	0.642616
273	0	0.657816
274	0	0.641796
275	0	0.599664
276	0	0.64945
277	0	0.62493
278	0	0.655728
279	0	0.64215
280	0	0.639846
281	0	0.636736
282	0	0.634219
283	0	0.617868
284	0	0.613289
285	0	0.628117
286	0	0.626787
287	0	0.622454
288	0	0.625985
289	0	0.62434
290	0	0.635992
291	0	0.641285
292	0	0.620226
293	0	0.610175
294	0	0.613483
295	0	0.625783
296	0	0.628446
297	0	0.628714
298	0	0.657992
299	0	0.661802
300	0	0.676889
301	0	0.62923
302	0	0.634867
303	0	0.620168
304	0	0.623435
305	0	0.632677
306	0	0.629468
307	0	0.608864
308	0	0.628443
309	0	0.624523
310	0	0.624648
311	0	0.628303
312	0	0.650124
313	0	0.627908
314	0	0.624728
315	0	0.628659
316	0	0.62615
317	0	0.631607
318	0	0.62838
319	0	0.628736
320	0	0.621248
321	0	0.654204
322	0	0.651549
323	0	0.687999
324	0	0.648604
325	0	0.646679
326	0	0.559691
327	0	0.628618
