0,-1.75695,0.174414
1,-2.38402,0.179058
2,-1.43288,0.172247
3,-2.51367,0.167084
4,-1.80762,0.165944
5,-2.03895,0.167537
6,-1.56672,0.165584
7,-2.07044,0.16561
8,-1.80448,0.169517
9,-1.92704,0.171826
10,-2.01951,0.168163
11,-1.51244,0.177364
12,-1.9869,0.171561
13,-1.69226,0.167831
14,-2.22181,0.16538
15,-1.63186,0.170173
16,-2.33824,0.169259
17,-1.97726,0.173835
18,-2.14911,0.171099
19,-2.11442,0.173877
20,-1.98212,0.1688
21,-2.86775,0.180432
22,-2.56351,0.176393
23,-2.69184,0.183598
24,-5.59762,0.590801
25,-8.69603,0.663568
26,-9.20285,0.644145
27,-7.57439,0.633241
28,-8.10139,0.643948
29,-4.15237,0.583499
30,-4.11619,0.603339
31,-9.19053,0.622687
32,-1.60708,0.586813
33,-6.88768,0.584371
34,-8.79048,0.634484
35,-5.94516,0.627389
36,-8.46345,0.625233
37,-7.15356,0.592761
38,-7.73794,0.617475
39,-7.1068,0.590594
40,-8.72088,0.62847
41,-7.66309,0.621749
42,-6.14599,0.594554
43,-8.22887,0.634167
44,-7.78124,0.625877
45,-3.32565,0.585663
46,-5.28677,0.606229
47,-7.71211,0.642416
48,-7.89167,0.65929
49,-10.153,0.683168
50,-7.57341,0.642984
51,-4.61226,0.610659
52,-7.24641,0.666573
53,-1.49678,0.570992
54,-9.59412,0.670597
55,-7.85807,0.653642
56,-4.02699,0.605009
57,-3.55811,0.622656
58,-1.58441,0.604991
59,-4.02825,0.610433
60,-6.14143,0.662207
61,-8.60171,0.668513
62,6.9798,0.57573
63,-7.12154,0.66615
64,-7.08144,0.602259
65,-6.27374,0.664692
66,-6.15225,0.632917
67,-2.87359,0.613305
68,-4.78144,0.626412
69,-6.46815,0.63778
70,-6.50889,0.638763
71,-6.05536,0.623916
72,-4.50824,0.608586
73,-7.69659,0.645161
74,-7.61375,0.650623
75,-5.12379,0.634784
76,-6.61016,0.649354
77,-7.2816,0.642595
78,-6.38293,0.643488
79,-5.96176,0.632418
80,-2.58403,0.589551
81,-8.16703,0.656414
82,-5.47447,0.622005
83,-6.31914,0.630659
84,-5.96115,0.643211
85,-5.1071,0.660121
86,-7.51882,0.656842
87,-7.1559,0.655687
88,-3.23073,0.606721
89,-7.36625,0.644578
91,-8.02068,0.644638
92,-6.93994,0.646491
93,-4.20832,0.595412
94,-7.30399,0.66184
95,-6.20253,0.627295
96,-4.51627,0.591346
97,-4.63841,0.615271
98,-7.04903,0.61682
99,-8.122,0.644548
100,-7.19917,0.623899
101,-6.7716,0.618236
102,-8.45801,0.654386
103,-6.04293,0.627615
104,-7.41692,0.643312
105,-8.86282,0.660081
106,-6.32701,0.633266
107,-6.05066,0.640744
108,-6.22089,0.663137
109,-7.33591,0.642848
110,-7.6871,0.656372
111,-5.84002,0.629179
112,-6.21267,0.631389
113,-6.93352,0.640191
114,-6.67467,0.637171
115,-6.78593,0.633348
116,-6.37653,0.634606
117,-6.66749,0.624945
118,-5.86172,0.634018
119,-5.27021,0.639117
120,-5.55769,0.617575
121,-5.5294,0.62544
122,-6.49843,0.635411
123,-4.38732,0.625825
124,-7.08308,0.654683
125,-6.12864,0.643049
126,-6.56768,0.64979
127,-6.89909,0.652473
128,-6.62593,0.62955
129,-7.1556,0.647426
130,-5.57443,0.647347
131,-6.20202,0.643188
132,-5.95803,0.650955
133,-7.04841,0.628767
134,-6.61453,0.652109
135,-6.96684,0.648843
136,-5.76699,0.629332
137,-5.17706,0.654033
138,-5.50773,0.632745
139,-6.93847,0.637892
140,-4.87995,0.656392
141,-6.83069,0.639538
142,-6.78392,0.661885
143,-7.49818,0.643471
144,-7.24357,0.630476
145,-6.95513,0.64738
146,-7.10535,0.651669
147,-7.51441,0.640873
148,-5.88847,0.653444
149,-5.89624,0.6363
150,-7.245,0.64402
151,-4.52057,0.661331
152,-6.57262,0.641838
153,-6.22325,0.652844
154,-7.09074,0.644088
155,-5.74146,0.629335
156,-6.81746,0.638379
157,-7.3165,0.63936
158,-7.32203,0.646831
159,-5.55329,0.649793
160,-6.78831,0.628489
161,-5.82705,0.644807
162,-5.55481,0.632713
