0,2876.79
1,2805.6
2,2911.18
3,3007.51
4,3023.92
5,2996.49
6,3029.07
7,3031.55
8,2960.2
9,2921.15
10,2985.28
11,2827.53
12,2925.95
13,2989.2
14,3036.72
15,2947.76
16,2967.85
17,2887.64
18,2934.88
19,2887.78
20,2973.84
21,2787.05
22,2849.18
23,2738.08
24,851.557
25,769.68
26,792.81
27,804.833
28,789.842
29,853.361
30,829.976
31,819.749
32,841.615
33,863.485
34,804.16
35,804.896
36,814.917
37,859.454
38,820.126
39,857.158
40,813.458
41,814.405
42,849.429
43,802.326
44,810.882
45,852.571
46,829.313
47,791.273
48,773.785
49,750.831
50,788.408
51,820.545
52,761.467
53,861.271
54,763.234
55,775.911
56,824.359
57,799.614
58,814.908
59,818.732
60,760.834
61,763.409
62,809.186
63,757.646
64,841.281
65,762.619
66,801.257
67,815.577
68,804.24
69,795.624
70,795.85
71,807.158
72,826.679
73,791.165
74,778.736
75,795.072
76,777.65
77,787.504
78,786.866
79,798.882
80,847.616
81,773.324
82,811.398
83,801.865
84,784.361
85,762.764
86,771.84
87,771.969
88,821.932
89,786.273
91,787.106
92,781.651
93,840.486
94,765.305
95,804.973
96,844.714
97,812.404
98,820.995
99,788.107
100,810.921
101,818.561
102,778.887
103,804.31
104,789.652
105,772.395
106,797.611
107,787.922
108,761.638
109,787.243
110,773.791
111,802.512
112,800.092
113,790.671
114,793.365
115,798.217
116,796.543
117,808.636
118,795.683
119,788.137
120,817.315
121,805.912
122,795.043
123,804.264
124,772.684
125,785.129
126,777.468
127,776.024
128,803.155
129,782.024
130,779.061
131,784.754
132,775.323
133,804.684
134,774.985
135,780.549
136,801.64
137,770.179
138,797.406
139,793.335
140,767.047
141,791.224
142,763.24
143,787.639
144,803.287
145,781.136
146,776.962
147,790.744
148,771.534
149,792.596
150,785.994
151,760.451
152,787.698
153,773.223
154,786.441
155,802.102
156,791.991
157,792.049
158,782.451
159,776.467
160,804.378
161,782.664
162,796.913
163,805.989
164,787.935
165,792.38
166,780.739
167,786.843
168,786.33
169,772.869
170,776.865
171,793.129
172,785.301
173,785.695
174,770.246
175,788.849
176,781.85
177,804.474
178,801.041
179,800.428
180,798.749
