! 52Sc energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	6.03154   	0.001000	6.5725    	0.001000	6.57909   	0.001000	6.57909   	0.001000	6.57946   	0.001000	1.57692   	0.001000	4.99558   	
0.002000	6.05837   	0.002000	6.21843   	0.002000	6.41277   	0.002000	6.41277   	0.002000	6.41304   	0.002000	2.04502   	0.002000	4.17341   	
0.005000	6.20858   	0.005000	5.73859   	0.005000	6.39572   	0.005000	6.39572   	0.005000	6.39586   	0.005000	2.88353   	0.005000	2.85506   	
0.008000	6.49187   	0.008000	5.6656    	0.008000	6.70489   	0.008000	6.70489   	0.008000	6.70499   	0.008000	3.43929   	0.008000	2.22631   	
0.010000	6.69865   	0.010000	5.69663   	0.010000	6.96436   	0.010000	6.96436   	0.010000	6.96444   	0.010000	3.73947   	0.010000	1.95716   	
0.015000	7.55034   	0.015000	5.87851   	0.015000	7.65747   	0.015000	7.65747   	0.015000	7.65753   	0.015000	4.35356   	0.015000	1.52495   	
0.020000	8.38026   	0.020000	6.11347   	0.020000	8.34518   	0.020000	8.34518   	0.020000	8.34523   	0.020000	4.8495    	0.020000	1.26397   	
0.025000	9.37462   	0.025000	6.40962   	0.025000	9.00527   	0.025000	9.00527   	0.025000	9.00531   	0.025000	5.32276   	0.025000	1.08686   	
0.030000	10.2929   	0.030000	7.64721   	0.030000	9.83444   	0.030000	9.83444   	0.030000	9.83448   	0.030000	6.68951   	0.030000	0.9577    	
0.035000	11.1061   	0.035000	8.86348   	0.035000	10.6623   	0.035000	10.6623   	0.035000	10.6623   	0.035000	8.01269   	0.035000	0.850794  	
0.040000	11.813    	0.040000	10.0351   	0.040000	11.4992   	0.040000	11.4992   	0.040000	11.4993   	0.040000	9.26184   	0.040000	0.773228  	
0.045000	12.3989   	0.045000	11.1412   	0.045000	12.3316   	0.045000	12.3316   	0.045000	12.3316   	0.045000	10.4313   	0.045000	0.709882  	
0.050000	12.8617   	0.050000	12.1867   	0.050000	13.1561   	0.050000	13.1561   	0.050000	13.1561   	0.050000	11.5297   	0.050000	0.657063  	
0.055000	13.6056   	0.055000	13.182    	0.055000	13.9701   	0.055000	13.9701   	0.055000	13.9702   	0.055000	12.5697   	0.055000	0.612272  	
0.060000	14.2773   	0.060000	14.1367   	0.060000	14.7716   	0.060000	14.7716   	0.060000	14.7716   	0.060000	13.563    	0.060000	0.573754  	
0.070000	15.4105   	0.070000	15.9498   	0.070000	16.3297   	0.070000	16.3297   	0.070000	16.3297   	0.070000	15.439    	0.070000	0.510777  	
0.080000	16.6149   	0.080000	17.653    	0.080000	17.8192   	0.080000	17.8192   	0.080000	17.8192   	0.080000	17.1917   	0.080000	0.461321  	
0.090000	17.6382   	0.090000	19.2515   	0.090000	19.2323   	0.090000	19.2323   	0.090000	19.2323   	0.090000	18.8302   	0.090000	0.421348  	
0.100000	18.5171   	0.100000	20.7445   	0.100000	20.5638   	0.100000	20.5638   	0.100000	20.5639   	0.100000	20.3562   	0.100000	0.388297  	
0.120000	19.5068   	0.120000	23.4156   	0.120000	22.9737   	0.120000	22.9737   	0.120000	22.9737   	0.120000	23.079    	0.120000	0.336682  	
0.140000	20.2591   	0.140000	25.6921   	0.140000	25.0478   	0.140000	25.0478   	0.140000	25.0478   	0.140000	25.394    	0.140000	0.298078  	
0.160000	20.9184   	0.160000	27.6216   	0.160000	26.8054   	0.160000	26.8054   	0.160000	26.8054   	0.160000	27.3536   	0.160000	0.268014  	
0.180000	21.5547   	0.180000	29.2575   	0.180000	28.2766   	0.180000	28.2766   	0.180000	28.2766   	0.180000	29.0136   	0.180000	0.243877  	
0.200000	22.1965   	0.200000	30.6487   	0.200000	29.4968   	0.200000	29.4968   	0.200000	29.4969   	0.200000	30.4247   	0.200000	0.224032  	
0.250000	23.1009   	0.250000	33.3139   	0.250000	31.6797   	0.250000	31.6797   	0.250000	31.6798   	0.250000	33.1269   	0.250000	0.186921  	
0.300000	24.1626   	0.300000	35.2804   	0.300000	32.9969   	0.300000	32.9969   	0.300000	32.9969   	0.300000	35.1193   	0.300000	0.161008  	
0.350000	25.3501   	0.350000	37.2429   	0.350000	33.7904   	0.350000	33.7904   	0.350000	33.7904   	0.350000	37.1011   	0.350000	0.141804  	
0.400000	26.3435   	0.400000	38.6481   	0.400000	34.4905   	0.400000	34.4905   	0.400000	34.4905   	0.400000	38.5212   	0.400000	0.126957  	
0.450000	27.1649   	0.450000	39.6547   	0.450000	36.637    	0.450000	36.637    	0.450000	36.6371   	0.450000	39.5396   	0.450000	0.115108  	
0.500000	27.8372   	0.500000	40.3696   	0.500000	37.1907   	0.500000	37.1907   	0.500000	37.1907   	0.500000	40.2642   	0.500000	0.105414  	
0.600000	28.5659   	0.600000	42.2319   	0.600000	37.768    	0.600000	37.768    	0.600000	37.768    	0.600000	42.1414   	0.600000	0.090465  	
0.700000	28.7076   	0.700000	43.5154   	0.700000	38.006    	0.700000	38.006    	0.700000	38.0061   	0.700000	43.436    	0.700000	0.0794402 	
0.800000	29.544    	0.800000	44.2338   	0.800000	38.0502   	0.800000	38.0502   	0.800000	38.0502   	0.800000	44.1629   	0.800000	0.0709493 	
0.900000	30.0163   	0.900000	44.4825   	0.900000	37.9696   	0.900000	37.9696   	0.900000	37.9696   	0.900000	44.4183   	0.900000	0.0641945 	
1.000000	30.1026   	1.000000	44.0957   	1.000000	37.8021   	1.000000	37.8021   	1.000000	37.8022   	1.000000	44.037    	1.000000	0.0586835 	
1.250000	29.8232   	1.250000	42.7626   	1.250000	37.1406   	1.250000	37.1406   	1.250000	37.1407   	1.250000	42.7141   	1.250000	0.048486  	
1.500000	29.1735   	1.500000	41.187    	1.500000	36.2588   	1.500000	36.2588   	1.500000	36.2588   	1.500000	41.1455   	1.500000	0.0414531 	
1.750000	28.1381   	1.750000	39.1691   	1.750000	35.0161   	1.750000	35.0161   	1.750000	35.0162   	1.750000	39.1328   	1.750000	0.0362907 	
2.000000	27.1041   	2.000000	37.3279   	2.000000	33.8698   	2.000000	33.8698   	2.000000	33.8698   	2.000000	37.2956   	2.000000	0.03233   	
2.250000	26.1075   	2.250000	35.5758   	2.250000	32.8008   	2.250000	32.8008   	2.250000	32.8009   	2.250000	35.5466   	2.250000	0.0291892 	
2.500000	29.0682   	2.500000	34.0575   	2.500000	31.7985   	2.500000	31.7985   	2.500000	31.7985   	2.500000	34.0309   	2.500000	0.0266336 	
3.000000	27.1899   	3.000000	31.2411   	3.000000	29.967    	3.000000	29.967    	3.000000	29.967    	3.000000	31.2184   	3.000000	0.0227187 	
3.500000	25.4987   	3.500000	29.1491   	3.500000	28.3345   	3.500000	28.3345   	3.500000	28.3345   	3.500000	29.1293   	3.500000	0.0198529 	
4.000000	23.9919   	4.000000	27.4577   	4.000000	26.871    	4.000000	26.871    	4.000000	26.8711   	4.000000	27.4401   	4.000000	0.0176592 	
4.500000	22.6508   	4.500000	25.9691   	4.500000	25.5525   	4.500000	25.5525   	4.500000	25.5525   	4.500000	25.9532   	4.500000	0.0159227 	
5.000000	21.4541   	5.000000	24.6462   	5.000000	24.3587   	5.000000	24.3587   	5.000000	24.3587   	5.000000	24.6317   	5.000000	0.0145121 	
5.500000	20.3818   	5.500000	23.4547   	5.500000	23.2731   	5.500000	23.2731   	5.500000	23.2731   	5.500000	23.4413   	5.500000	0.0133423 	
6.000000	19.4167   	6.000000	22.3749   	6.000000	22.2815   	6.000000	22.2815   	6.000000	22.2816   	6.000000	22.3625   	6.000000	0.0123555 	
6.500000	18.544    	6.500000	21.3916   	6.500000	21.3724   	6.500000	21.3724   	6.500000	21.3724   	6.500000	21.3801   	6.500000	0.0115112 	
7.000000	17.7513   	7.000000	20.4919   	7.000000	20.5357   	7.000000	20.5357   	7.000000	20.5358   	7.000000	20.4811   	7.000000	0.0107803 	
7.500000	17.0282   	7.500000	19.6653   	7.500000	19.7632   	7.500000	19.7632   	7.500000	19.7632   	7.500000	19.6552   	7.500000	0.0101409 	
8.000000	16.366    	8.000000	18.9034   	8.000000	19.0476   	8.000000	19.0476   	8.000000	19.0476   	8.000000	18.8938   	8.000000	0.00957665	
8.500000	15.7572   	8.500000	18.1987   	8.500000	18.3828   	8.500000	18.3828   	8.500000	18.3828   	8.500000	18.1896   	8.500000	0.00907482	
9.000000	15.1956   	9.000000	17.545    	9.000000	17.7635   	9.000000	17.7635   	9.000000	17.7635   	9.000000	17.5364   	9.000000	0.00862542	
9.500000	14.6759   	9.500000	16.937    	9.500000	17.1852   	9.500000	17.1852   	9.500000	17.1852   	9.500000	16.9288   	9.500000	0.00822053	
10.000000	14.1935   	10.000000	15.689    	10.000000	16.6439   	10.000000	16.6439   	10.000000	16.6439   	10.000000	15.6811   	10.000000	0.00785373	
11.000000	13.3255   	11.000000	14.9057   	11.000000	15.5969   	11.000000	15.6752   	11.000000	15.6859   	11.000000	14.8985   	11.000000	0.00721446	
12.000000	12.566    	12.000000	14.1947   	12.000000	14.6808   	12.000000	14.8186   	12.000000	14.8325   	12.000000	14.188    	12.000000	0.00667578	
13.000000	11.8956   	13.000000	13.5477   	13.000000	13.8729   	13.000000	14.0561   	13.000000	14.0686   	13.000000	13.5415   	13.000000	0.00621534	
14.000000	11.2993   	14.000000	12.9574   	14.000000	13.1558   	14.000000	13.3736   	14.000000	13.3816   	14.000000	12.9515   	14.000000	0.00581703	
15.000000	10.7653   	15.000000	12.417    	15.000000	12.5153   	15.000000	12.7593   	15.000000	12.7611   	15.000000	12.4116   	15.000000	0.00546889	
16.000000	10.284    	16.000000	11.921    	16.000000	11.9402   	16.000000	12.2039   	16.000000	12.1986   	16.000000	11.9158   	16.000000	0.00516186	
17.000000	9.84799   	17.000000	11.4642   	17.000000	11.4213   	17.000000	11.6997   	17.000000	11.6869   	17.000000	11.4593   	17.000000	0.00488897	
18.000000	9.45099   	18.000000	11.0423   	18.000000	10.9513   	18.000000	11.2401   	18.000000	11.2194   	18.000000	11.0377   	18.000000	0.00464474	
19.000000	9.08791   	19.000000	10.6517   	19.000000	10.5239   	19.000000	10.8199   	19.000000	10.7916   	19.000000	10.6472   	19.000000	0.00442482	
20.000000	8.75451   	20.000000	10.2889   	20.000000	10.1335   	20.000000	10.4343   	20.000000	10.399    	20.000000	10.2847   	20.000000	0.00422569	
21.000000	8.44722   	21.000000	9.95133   	21.000000	9.77589   	21.000000	10.0797   	21.000000	10.0372   	21.000000	9.94728   	21.000000	0.0040445 	
22.000000	8.16304   	22.000000	9.63633   	22.000000	9.44775   	22.000000	9.7525    	22.000000	9.70377   	22.000000	9.63245   	22.000000	0.00387889	
23.000000	7.89941   	23.000000	9.34178   	23.000000	9.14583   	23.000000	9.45001   	23.000000	9.39526   	23.000000	9.33806   	23.000000	0.00372691	
