! 73Ga energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	8.76301   	0.001000	10.1893   	0.001000	8.91541   	0.001000	8.91541   	0.001000	8.91595   	0.001000	2.62101   	0.001000	7.56825   	
0.002000	8.92235   	0.002000	10.1084   	0.002000	8.61449   	0.002000	8.61449   	0.002000	8.61491   	0.002000	3.39903   	0.002000	6.70941   	
0.005000	9.02292   	0.005000	9.73185   	0.005000	7.9512    	0.005000	7.9512    	0.005000	7.95145   	0.005000	4.79272   	0.005000	4.93913   	
0.008000	9.25327   	0.008000	9.69149   	0.008000	7.78498   	0.008000	7.78498   	0.008000	7.78516   	0.008000	5.71646   	0.008000	3.97503   	
0.010000	9.44604   	0.010000	9.75671   	0.010000	7.80095   	0.010000	7.80095   	0.010000	7.8011    	0.010000	6.21539   	0.010000	3.54131   	
0.015000	9.97027   	0.015000	10.0553   	0.015000	8.03614   	0.015000	8.03614   	0.015000	8.03626   	0.015000	7.23607   	0.015000	2.81921   	
0.020000	10.4974   	0.020000	10.4283   	0.020000	8.39192   	0.020000	8.39192   	0.020000	8.39202   	0.020000	8.06037   	0.020000	2.36795   	
0.025000	11.0042   	0.025000	10.819    	0.025000	8.7901    	0.025000	8.7901    	0.025000	8.79018   	0.025000	8.76387   	0.025000	2.05511   	
0.030000	11.6043   	0.030000	11.2076   	0.030000	9.20134   	0.030000	9.20134   	0.030000	9.20141   	0.030000	9.38402   	0.030000	1.82354   	
0.035000	12.3747   	0.035000	11.5867   	0.035000	9.61313   	0.035000	9.61313   	0.035000	9.61319   	0.035000	9.94246   	0.035000	1.6442    	
0.040000	13.0426   	0.040000	11.9536   	0.040000	10.0197   	0.040000	10.0197   	0.040000	10.0198   	0.040000	10.453    	0.040000	1.50061   	
0.045000	13.5982   	0.045000	12.892    	0.045000	10.883    	0.045000	10.883    	0.045000	10.883    	0.045000	11.5093   	0.045000	1.38269   	
0.050000	14.0378   	0.050000	13.9039   	0.050000	11.8683   	0.050000	11.8683   	0.050000	11.8683   	0.050000	12.6201   	0.050000	1.28387   	
