! 53Ti energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	6.29978   	0.001000	6.9183    	0.001000	6.80473   	0.001000	6.80473   	0.001000	6.80515   	0.001000	1.66315   	0.001000	5.25515   	
0.002000	6.33625   	0.002000	6.57907   	0.002000	6.6136    	0.002000	6.6136    	0.002000	6.6139    	0.002000	2.15684   	0.002000	4.42223   	
0.005000	6.47864   	0.005000	6.09266   	0.005000	6.51622   	0.005000	6.51622   	0.005000	6.51639   	0.005000	3.0412    	0.005000	3.05145   	
0.008000	6.75701   	0.008000	6.01543   	0.008000	6.77066   	0.008000	6.77066   	0.008000	6.77078   	0.008000	3.62736   	0.008000	2.38808   	
0.010000	6.96296   	0.010000	6.0465    	0.010000	7.00242   	0.010000	7.00242   	0.010000	7.00252   	0.010000	3.94395   	0.010000	2.10255   	
0.015000	7.69989   	0.015000	6.23384   	0.015000	7.64329   	0.015000	7.64329   	0.015000	7.64336   	0.015000	4.59162   	0.015000	1.64222   	
0.020000	8.50826   	0.020000	6.47788   	0.020000	8.29263   	0.020000	8.29263   	0.020000	8.29269   	0.020000	5.11467   	0.020000	1.36321   	
0.025000	9.48495   	0.025000	6.73449   	0.025000	8.92074   	0.025000	8.92074   	0.025000	8.92079   	0.025000	5.56108   	0.025000	1.17342   	
0.030000	10.3872   	0.030000	7.80524   	0.030000	9.7312    	0.030000	9.7312    	0.030000	9.73125   	0.030000	6.77046   	0.030000	1.03478   	
0.035000	11.1924   	0.035000	9.00316   	0.035000	10.5805   	0.035000	10.5805   	0.035000	10.5805   	0.035000	8.08345   	0.035000	0.919704  	
0.040000	11.8799   	0.040000	10.156    	0.040000	11.4433   	0.040000	11.4433   	0.040000	11.4434   	0.040000	9.31969   	0.040000	0.836332  	
0.045000	12.4551   	0.045000	11.2432   	0.045000	12.3042   	0.045000	12.3042   	0.045000	12.3043   	0.045000	10.475    	0.045000	0.768175  	
0.050000	12.909    	0.050000	12.2703   	0.050000	13.1593   	0.050000	13.1593   	0.050000	13.1593   	0.050000	11.559    	0.050000	0.711298  	
0.055000	13.6457   	0.055000	13.2483   	0.055000	14.0054   	0.055000	14.0054   	0.055000	14.0054   	0.055000	12.5853   	0.055000	0.663033  	
0.060000	14.3117   	0.060000	14.1872   	0.060000	14.84     	0.060000	14.84     	0.060000	14.84     	0.060000	13.5657   	0.060000	0.621504  	
0.070000	15.478    	0.070000	15.9735   	0.070000	16.4666   	0.070000	16.4666   	0.070000	16.4666   	0.070000	15.4199   	0.070000	0.553557  	
0.080000	16.7309   	0.080000	17.6994   	0.080000	18.0259   	0.080000	18.0259   	0.080000	18.026    	0.080000	17.1992   	0.080000	0.500157  	
0.090000	17.8026   	0.090000	19.3575   	0.090000	19.509    	0.090000	19.509    	0.090000	19.509    	0.090000	18.9005   	0.090000	0.456969  	
0.100000	18.7286   	0.100000	20.9118   	0.100000	20.9096   	0.100000	20.9096   	0.100000	20.9096   	0.100000	20.4906   	0.100000	0.421242  	
0.120000	19.8007   	0.120000	23.7064   	0.120000	23.4522   	0.120000	23.4522   	0.120000	23.4523   	0.120000	23.341    	0.120000	0.365413  	
0.140000	20.6257   	0.140000	26.1023   	0.140000	25.6494   	0.140000	25.6494   	0.140000	25.6494   	0.140000	25.7786   	0.140000	0.323631  	
