! 60Mn energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	7.14281   	0.001000	8.05046   	0.001000	7.3246    	0.001000	7.3246    	0.001000	7.32505   	0.001000	2.00461   	0.001000	6.04585   	
0.002000	7.20908   	0.002000	7.7866    	0.002000	6.99529   	0.002000	6.99529   	0.002000	6.99563   	0.002000	2.59966   	0.002000	5.18694   	
0.005000	7.32812   	0.005000	7.32949   	0.005000	6.52305   	0.005000	6.52305   	0.005000	6.52324   	0.005000	3.66559   	0.005000	3.66391   	
0.008000	7.59088   	0.008000	7.26815   	0.008000	6.51259   	0.008000	6.51259   	0.008000	6.51272   	0.008000	4.37209   	0.008000	2.89606   	
0.010000	7.79387   	0.010000	7.31415   	0.010000	6.60385   	0.010000	6.60385   	0.010000	6.60397   	0.010000	4.75368   	0.010000	2.56047   	
0.015000	8.31722   	0.015000	7.5477    	0.015000	6.96547   	0.015000	6.96547   	0.015000	6.96555   	0.015000	5.53432   	0.015000	2.01338   	
0.020000	8.91277   	0.020000	7.84301   	0.020000	7.39641   	0.020000	7.39641   	0.020000	7.39648   	0.020000	6.16476   	0.020000	1.67825   	
0.025000	9.78987   	0.025000	8.1516    	0.025000	7.84187   	0.025000	7.84187   	0.025000	7.84193   	0.025000	6.70282   	0.025000	1.44878   	
0.030000	10.5949   	0.030000	8.45752   	0.030000	8.28367   	0.030000	8.28367   	0.030000	8.28372   	0.030000	7.17712   	0.030000	1.2804    	
0.035000	11.3078   	0.035000	9.45667   	0.035000	9.08637   	0.035000	9.08637   	0.035000	9.08642   	0.035000	8.30584   	0.035000	1.15083   	
0.040000	11.9164   	0.040000	10.4957   	0.040000	9.96515   	0.040000	9.96515   	0.040000	9.96519   	0.040000	9.44808   	0.040000	1.04763   	
0.045000	12.4076   	0.045000	11.457    	0.045000	10.8502   	0.045000	10.8502   	0.045000	10.8502   	0.045000	10.5026   	0.045000	0.954391  	
0.050000	12.795    	0.050000	12.3691   	0.050000	11.7529   	0.050000	11.7529   	0.050000	11.7529   	0.050000	11.4844   	0.050000	0.884702  	
0.055000	13.4658   	0.055000	13.2359   	0.055000	12.6578   	0.055000	12.6578   	0.055000	12.6578   	0.055000	12.4105   	0.055000	0.82545   	
0.060000	14.0725   	0.060000	14.0689   	0.060000	13.5604   	0.060000	13.5604   	0.060000	13.5605   	0.060000	13.2946   	0.060000	0.774384  	
0.070000	15.1005   	0.070000	15.6626   	0.070000	15.3452   	0.070000	15.3452   	0.070000	15.3452   	0.070000	14.9719   	0.070000	0.690668  	
0.080000	16.3273   	0.080000	17.1804   	0.080000	17.0842   	0.080000	17.0842   	0.080000	17.0843   	0.080000	16.5556   	0.080000	0.624731  	
0.090000	17.5765   	0.090000	18.7      	0.090000	18.7613   	0.090000	18.7613   	0.090000	18.7613   	0.090000	18.1286   	0.090000	0.571309  	
0.100000	18.6809   	0.100000	20.4708   	0.100000	20.3649   	0.100000	20.3649   	0.100000	20.3649   	0.100000	19.9438   	0.100000	0.527053  	
0.120000	20.0923   	0.120000	23.7164   	0.120000	23.3241   	0.120000	23.3241   	0.120000	23.3241   	0.120000	23.2586   	0.120000	0.457777  	
0.140000	21.2181   	0.140000	26.561    	0.140000	25.9333   	0.140000	25.9333   	0.140000	25.9333   	0.140000	26.1552   	0.140000	0.405835  	
0.160000	22.2105   	0.160000	29.0312   	0.160000	28.1958   	0.160000	28.1958   	0.160000	28.1958   	0.160000	28.6659   	0.160000	0.365304  	
0.180000	23.1494   	0.180000	31.1705   	0.180000	30.1341   	0.180000	30.1341   	0.180000	30.1341   	0.180000	30.8377   	0.180000	0.332711  	
0.200000	24.196    	0.200000	33.1003   	0.200000	31.7804   	0.200000	31.7804   	0.200000	31.7804   	0.200000	32.7945   	0.200000	0.305878  	
0.250000	25.9171   	0.250000	37.2235   	0.250000	34.8558   	0.250000	34.8558   	0.250000	34.8559   	0.250000	36.9679   	0.250000	0.255609  	
0.300000	27.4487   	0.300000	40.1805   	0.300000	36.856    	0.300000	36.856    	0.300000	36.856    	0.300000	39.9601   	0.300000	0.220434  	
0.350000	28.7922   	0.350000	42.3394   	0.350000	38.8906   	0.350000	38.8906   	0.350000	38.8906   	0.350000	42.1451   	0.350000	0.194326  	
0.400000	30.6259   	0.400000	44.7565   	0.400000	40.5285   	0.400000	40.5285   	0.400000	40.5285   	0.400000	44.5824   	0.400000	0.174114  	
0.450000	32.2913   	0.450000	47.0917   	0.450000	41.7116   	0.450000	41.7116   	0.450000	41.7116   	0.450000	46.9337   	0.450000	0.157967  	
0.500000	33.6934   	0.500000	48.9251   	0.500000	42.586    	0.500000	42.586    	0.500000	42.586    	0.500000	48.7804   	0.500000	0.144745  	
