! 129Xe energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	0.000243713	0.001000	0.0002987 	0.001000	0.00032041	0.001000	0.00032041	0.001000	0.000320419	0.001000	6.88613e-05	0.001000	0.000229838	
0.002000	0.000252969	0.002000	0.000310378	0.002000	0.000349161	0.002000	0.000349161	0.002000	0.00034917	0.002000	8.93021e-05	0.002000	0.000221076	
0.005000	0.000251169	0.005000	0.000308061	0.005000	0.000384659	0.005000	0.000384659	0.005000	0.000384665	0.005000	0.000125918	0.005000	0.000182143	
0.008000	0.000248813	0.008000	0.00030472	0.008000	0.000410696	0.008000	0.000410696	0.008000	0.000410701	0.008000	0.000150188	0.008000	0.000154533	
0.010000	0.000248611	0.010000	0.000304159	0.010000	0.000427262	0.010000	0.000427262	0.010000	0.000427266	0.010000	0.000163296	0.010000	0.000140863	
0.015000	0.000251151	0.015000	0.00030656	0.015000	0.000467212	0.015000	0.000467212	0.015000	0.000467215	0.015000	0.000190112	0.015000	0.000116448	
0.020000	0.000256011	0.020000	0.000311915	0.020000	0.000505173	0.020000	0.000505173	0.020000	0.000505176	0.020000	0.000211769	0.020000	0.000100147	
0.025000	0.000261902	0.025000	0.000318623	0.025000	0.000541203	0.025000	0.000541203	0.025000	0.000541206	0.025000	0.000230252	0.025000	8.83711e-05	
0.030000	0.000268239	0.030000	0.000325945	0.030000	0.000575453	0.030000	0.000575453	0.030000	0.000575456	0.030000	0.000246545	0.030000	7.94007e-05	
0.035000	0.000274738	0.035000	0.000333519	0.035000	0.0006081 	0.035000	0.0006081 	0.035000	0.000608102	0.035000	0.000261217	0.035000	7.23023e-05	
0.040000	0.000281253	0.040000	0.000341152	0.040000	0.000639314	0.040000	0.000639314	0.040000	0.000639316	0.040000	0.00027463	0.040000	6.65225e-05	
0.045000	0.000287706	0.045000	0.000348742	0.045000	0.000669247	0.045000	0.000669247	0.045000	0.000669249	0.045000	0.000287032	0.045000	6.17103e-05	
0.050000	0.000294055	0.050000	0.000356231	0.050000	0.000698032	0.050000	0.000698032	0.050000	0.000698034	0.050000	0.000298599	0.050000	5.76316e-05	
0.055000	0.000300278	0.055000	0.000363589	0.055000	0.000725781	0.055000	0.000725781	0.055000	0.000725783	0.055000	0.000309465	0.055000	5.41237e-05	
0.060000	0.000306366	0.060000	0.000370799	0.060000	0.000752593	0.060000	0.000752593	0.060000	0.000752594	0.060000	0.000319729	0.060000	5.10697e-05	
0.070000	0.000318126	0.070000	0.000384755	0.070000	0.00080373	0.070000	0.00080373	0.070000	0.000803731	0.070000	0.000338756	0.070000	4.59987e-05	
0.080000	0.000343461	0.080000	0.000398097	0.080000	0.000851994	0.080000	0.000851994	0.080000	0.000851996	0.080000	0.000356151	0.080000	4.19457e-05	
0.090000	0.000376981	0.090000	0.000424488	0.090000	0.000902152	0.090000	0.000902152	0.090000	0.000902154	0.090000	0.000385866	0.090000	3.86217e-05	
0.100000	0.000408012	0.100000	0.000470339	0.100000	0.000955107	0.100000	0.000955107	0.100000	0.000955108	0.100000	0.000434832	0.100000	3.55068e-05	
0.120000	0.000454769	0.120000	0.00055914	0.120000	0.00105019	0.120000	0.00105019	0.120000	0.00105019	0.120000	0.000527992	0.120000	3.11482e-05	
0.140000	0.000495351	0.140000	0.000641453	0.140000	0.00113056	0.140000	0.00113056	0.140000	0.00113056	0.140000	0.000613625	0.140000	2.78284e-05	
0.160000	0.000532688	0.160000	0.00071663	0.160000	0.00119757	0.160000	0.00119757	0.160000	0.00119757	0.160000	0.000691423	0.160000	2.52063e-05	
0.180000	0.000568527	0.180000	0.00078485	0.180000	0.00125287	0.180000	0.00125287	0.180000	0.00125287	0.180000	0.000761773	0.180000	2.30772e-05	
0.200000	0.000603769	0.200000	0.000846656	0.200000	0.00129818	0.200000	0.00129818	0.200000	0.00129818	0.200000	0.000825346	0.200000	2.13101e-05	
0.250000	0.000674602	0.250000	0.000979254	0.250000	0.00137805	0.250000	0.00137805	0.250000	0.00137805	0.250000	0.00096129	0.250000	1.7964e-05	
0.300000	0.000750507	0.300000	0.0011094 	0.300000	0.00142601	0.300000	0.00142601	0.300000	0.00142601	0.300000	0.00109381	0.300000	1.55937e-05	
