! 138La energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	14.2612   	0.001000	17.5115   	0.001000	14.8848   	0.001000	14.8848   	0.001000	14.8853   	0.001000	4.12874   	0.001000	13.3828   	
0.002000	14.8855   	0.002000	18.3239   	0.002000	15.0936   	0.002000	15.0936   	0.002000	15.0941   	0.002000	5.35431   	0.002000	12.9696   	
0.005000	14.8732   	0.005000	18.3547   	0.005000	14.163    	0.005000	14.163    	0.005000	14.1633   	0.005000	7.54972   	0.005000	10.8049   	
0.008000	14.7604   	0.008000	18.2228   	0.008000	13.4655   	0.008000	13.4655   	0.008000	13.4658   	0.008000	9.00484   	0.008000	9.21796   	
0.010000	14.7544   	0.010000	18.2141   	0.010000	13.1722   	0.010000	13.1722   	0.010000	13.1724   	0.010000	9.79078   	0.010000	8.42331   	
0.015000	14.9055   	0.015000	18.3907   	0.015000	12.8082   	0.015000	12.8082   	0.015000	12.8084   	0.015000	11.3986   	0.015000	6.99209   	
0.020000	15.187    	0.020000	18.7261   	0.020000	12.7448   	0.020000	12.7448   	0.020000	12.745    	0.020000	12.6971   	0.020000	6.02904   	
0.025000	15.5279   	0.025000	19.1353   	0.025000	12.8385   	0.025000	12.8385   	0.025000	12.8386   	0.025000	13.8053   	0.025000	5.32999   	
0.030000	15.8952   	0.030000	19.5778   	0.030000	13.0208   	0.030000	13.0208   	0.030000	13.0209   	0.030000	14.7822   	0.030000	4.79568   	
0.035000	16.2724   	0.035000	20.0336   	0.035000	13.2559   	0.035000	13.2559   	0.035000	13.256    	0.035000	15.6618   	0.035000	4.3718    	
0.040000	16.6511   	0.040000	20.492    	0.040000	13.5234   	0.040000	13.5234   	0.040000	13.5235   	0.040000	16.4661   	0.040000	4.02597   	
0.045000	17.0266   	0.045000	20.9472   	0.045000	13.8111   	0.045000	13.8111   	0.045000	13.8112   	0.045000	17.2096   	0.045000	3.73757   	
0.050000	17.3964   	0.050000	21.396    	0.050000	14.1113   	0.050000	14.1113   	0.050000	14.1114   	0.050000	17.9032   	0.050000	3.49281   	
0.055000	17.7592   	0.055000	21.8367   	0.055000	14.4188   	0.055000	14.4188   	0.055000	14.4189   	0.055000	18.5547   	0.055000	3.28206   	
0.060000	18.1143   	0.060000	22.2685   	0.060000	14.7303   	0.060000	14.7303   	0.060000	14.7304   	0.060000	19.1701   	0.060000	3.0984    	
0.070000	18.801    	0.070000	23.104    	0.070000	15.357    	0.070000	15.357    	0.070000	15.3571   	0.070000	20.3109   	0.070000	2.79307   	
0.080000	19.4567   	0.080000	23.9025   	0.080000	15.9801   	0.080000	15.9801   	0.080000	15.9802   	0.080000	21.3538   	0.080000	2.54871   	
0.090000	21.2824   	0.090000	24.6662   	0.090000	16.5942   	0.090000	16.5942   	0.090000	16.5943   	0.090000	22.3181   	0.090000	2.34808   	
0.100000	23.0601   	0.100000	26.8421   	0.100000	18.4717   	0.100000	18.4717   	0.100000	18.4718   	0.100000	24.6621   	0.100000	2.18      	
0.120000	25.7635   	0.120000	31.9226   	0.120000	23.0795   	0.120000	23.0795   	0.120000	23.0796   	0.120000	30.0266   	0.120000	1.896     	
0.140000	28.1198   	0.140000	36.6639   	0.140000	27.6078   	0.140000	27.6078   	0.140000	27.6079   	0.140000	34.9688   	0.140000	1.69509   	
0.160000	30.2922   	0.160000	41.0035   	0.160000	31.9033   	0.160000	31.9033   	0.160000	31.9033   	0.160000	39.4673   	0.160000	1.53622   	
0.180000	32.3788   	0.180000	44.9487   	0.180000	35.8962   	0.180000	35.8962   	0.180000	35.8962   	0.180000	43.5416   	0.180000	1.40709   	
0.200000	34.4308   	0.200000	48.5285   	0.200000	39.5592   	0.200000	39.5592   	0.200000	39.5592   	0.200000	47.2287   	0.200000	1.29985   	
0.250000	38.2899   	0.250000	56.119    	0.250000	47.3099   	0.250000	47.3099   	0.250000	47.3099   	0.250000	55.0224   	0.250000	1.09658   	
0.300000	42.5401   	0.300000	63.0458   	0.300000	53.3451   	0.300000	53.3451   	0.300000	53.3451   	0.300000	62.0934   	0.300000	0.952421  	
0.350000	46.4362   	0.350000	69.0241   	0.350000	58.0987   	0.350000	58.0987   	0.350000	58.0987   	0.350000	68.1797   	0.350000	0.844339  	
0.400000	49.9382   	0.400000	73.9528   	0.400000	61.9367   	0.400000	61.9367   	0.400000	61.9367   	0.400000	73.1928   	0.400000	0.760003  	
0.450000	53.0739   	0.450000	78.0662   	0.450000	65.1239   	0.450000	65.1239   	0.450000	65.1239   	0.450000	77.374    	0.450000	0.692185  	
0.500000	55.8765   	0.500000	81.536    	0.500000	67.8409   	0.500000	67.8409   	0.500000	67.8409   	0.500000	80.8997   	0.500000	0.636352  	
0.600000	59.0644   	0.600000	87.502    	0.600000	72.3061   	0.600000	72.3061   	0.600000	72.3061   	0.600000	86.9524   	0.600000	0.549596  	
