! 78As energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	8.58744   	0.001000	10.1277   	0.001000	9.44527   	0.001000	9.44527   	0.001000	9.44581   	0.001000	2.0653    	0.001000	8.06239   	
0.002000	8.57539   	0.002000	9.89352   	0.002000	9.17075   	0.002000	9.17075   	0.002000	9.17117   	0.002000	2.67836   	0.002000	7.21516   	
0.005000	8.30167   	0.005000	9.15358   	0.005000	8.46894   	0.005000	8.46894   	0.005000	8.4692    	0.005000	3.77656   	0.005000	5.37702   	
0.008000	8.27279   	0.008000	8.85567   	0.008000	8.26217   	0.008000	8.26217   	0.008000	8.26236   	0.008000	4.50445   	0.008000	4.35123   	
0.010000	8.32706   	0.010000	8.78313   	0.010000	8.25808   	0.010000	8.25808   	0.010000	8.25825   	0.010000	4.89759   	0.010000	3.88553   	
0.015000	8.57417   	0.015000	8.80688   	0.015000	8.46023   	0.015000	8.46023   	0.015000	8.46036   	0.015000	5.70187   	0.015000	3.10502   	
0.020000	8.88396   	0.020000	8.96556   	0.020000	8.79781   	0.020000	8.79781   	0.020000	8.79791   	0.020000	6.35139   	0.020000	2.61416   	
0.025000	9.20942   	0.025000	9.17828   	0.025000	9.18605   	0.025000	9.18605   	0.025000	9.18614   	0.025000	6.90574   	0.025000	2.27254   	
0.030000	9.5339    	0.030000	9.41337   	0.030000	9.59234   	0.030000	9.59234   	0.030000	9.59241   	0.030000	7.3944    	0.030000	2.01897   	
0.035000	10.2747   	0.035000	9.65663   	0.035000	10.0023   	0.035000	10.0023   	0.035000	10.0024   	0.035000	7.83445   	0.035000	1.82219   	
0.040000	11.2682   	0.040000	9.90112   	0.040000	10.4093   	0.040000	10.4093   	0.040000	10.4094   	0.040000	8.23674   	0.040000	1.66438   	
0.045000	12.1827   	0.045000	10.2577   	0.045000	10.8719   	0.045000	10.8719   	0.045000	10.872    	0.045000	8.72309   	0.045000	1.53461   	
0.050000	12.9963   	0.050000	11.5984   	0.050000	11.8739   	0.050000	11.8739   	0.050000	11.8739   	0.050000	10.1726   	0.050000	1.42576   	
0.055000	14.0848   	0.055000	12.939    	0.055000	12.8834   	0.055000	12.8834   	0.055000	12.8834   	0.055000	11.6186   	0.055000	1.32039   	
0.060000	15.1304   	0.060000	14.3      	0.060000	13.919    	0.060000	13.919    	0.060000	13.9191   	0.060000	13.0587   	0.060000	1.24123   	
0.070000	16.8123   	0.070000	17.0244   	0.070000	16.0036   	0.070000	16.0036   	0.070000	16.0037   	0.070000	15.9136   	0.070000	1.1108    	
0.080000	18.0918   	0.080000	19.6085   	0.080000	18.0757   	0.080000	18.0757   	0.080000	18.0757   	0.080000	18.601    	0.080000	1.00749   	
0.090000	19.2105   	0.090000	21.2453   	0.090000	20.1075   	0.090000	20.1075   	0.090000	20.1075   	0.090000	20.3219   	0.090000	0.923412  	
0.100000	20.2018   	0.100000	22.8104   	0.100000	22.0788   	0.100000	22.0788   	0.100000	22.0788   	0.100000	21.9569   	0.100000	0.853504  	
0.120000	21.5642   	0.120000	25.7147   	0.120000	25.7863   	0.120000	25.7863   	0.120000	25.7863   	0.120000	24.9711   	0.120000	0.743603  	
0.140000	23.2608   	0.140000	28.9745   	0.140000	29.1313   	0.140000	29.1313   	0.140000	29.1314   	0.140000	28.3137   	0.140000	0.660818  	
0.160000	24.7766   	0.160000	32.2816   	0.160000	32.0947   	0.160000	32.0947   	0.160000	32.0947   	0.160000	31.6856   	0.160000	0.595986  	
0.180000	26.2034   	0.180000	35.2142   	0.180000	34.6868   	0.180000	34.6868   	0.180000	34.6869   	0.180000	34.6705   	0.180000	0.543697  	
0.200000	27.5878   	0.200000	37.8107   	0.200000	36.9353   	0.200000	36.9353   	0.200000	36.9353   	0.200000	37.3101   	0.200000	0.500544  	
0.250000	29.9894   	0.250000	43.0926   	0.250000	41.293    	0.250000	41.293    	0.250000	41.293    	0.250000	42.6731   	0.250000	0.41944   	
0.300000	32.273    	0.300000	47.1863   	0.300000	44.3016   	0.300000	44.3016   	0.300000	44.3016   	0.300000	46.8238   	0.300000	0.362473  	
0.350000	34.3591   	0.350000	50.4849   	0.350000	46.4238   	0.350000	46.4238   	0.350000	46.4239   	0.350000	50.1648   	0.350000	0.320069  	
0.400000	36.1856   	0.400000	53.053    	0.400000	47.977    	0.400000	47.977    	0.400000	47.9771   	0.400000	52.7658   	0.400000	0.287168  	
0.450000	37.774    	0.450000	55.0779   	0.450000	49.3161   	0.450000	49.3161   	0.450000	49.3161   	0.450000	54.8171   	0.450000	0.260834  	
0.500000	39.1495   	0.500000	56.6901   	0.500000	50.9884   	0.500000	50.9884   	0.500000	50.9885   	0.500000	56.4509   	0.500000	0.239237  	
0.600000	40.8496   	0.600000	60.2227   	0.600000	53.4746   	0.600000	53.4746   	0.600000	53.4747   	0.600000	60.0169   	0.600000	0.205834  	
0.700000	41.8214   	0.700000	63.1722   	0.700000	55.2196   	0.700000	55.2196   	0.700000	55.2196   	0.700000	62.9911   	0.700000	0.181118  	
0.800000	43.7334   	0.800000	65.2048   	0.800000	56.4851   	0.800000	56.4851   	0.800000	56.4851   	0.800000	65.0428   	0.800000	0.162032  	
0.900000	45.189    	0.900000	66.5869   	0.900000	57.4111   	0.900000	57.4111   	0.900000	57.4112   	0.900000	66.4401   	0.900000	0.146815  	
1.000000	46.0457   	1.000000	67.1654   	1.000000	58.0822   	1.000000	58.0822   	1.000000	58.0823   	1.000000	67.031    	1.000000	0.134377  	
1.250000	46.8712   	1.250000	66.9114   	1.250000	58.9755   	1.250000	58.9755   	1.250000	58.9755   	1.250000	66.8001   	1.250000	0.111303  	
1.500000	46.9623   	1.500000	65.9794   	1.500000	59.1302   	1.500000	59.1302   	1.500000	59.1302   	1.500000	65.8841   	1.500000	0.0953401 	
1.750000	46.3919   	1.750000	64.3803   	1.750000	58.835    	1.750000	58.835    	1.750000	58.835    	1.750000	64.2967   	1.750000	0.0835956 	
2.000000	45.533    	2.000000	62.5452   	2.000000	58.2605   	2.000000	58.2605   	2.000000	58.2605   	2.000000	62.4707   	2.000000	0.0745678 	
2.250000	44.7149   	2.250000	60.832    	2.250000	57.5125   	2.250000	57.5125   	2.250000	57.5125   	2.250000	60.7646   	2.250000	0.067397  	
2.500000	56.9316   	2.500000	59.2255   	2.500000	56.6587   	2.500000	56.6587   	2.500000	56.6588   	2.500000	59.1639   	2.500000	0.0615547 	
3.000000	54.2697   	3.000000	56.2872   	3.000000	54.5568   	3.000000	54.5568   	3.000000	54.5568   	3.000000	56.2346   	3.000000	0.0525896 	
3.500000	51.6743   	3.500000	53.658    	3.500000	52.3811   	3.500000	52.3811   	3.500000	52.3811   	3.500000	53.612    	3.500000	0.0460145 	
4.000000	49.239    	4.000000	51.286    	4.000000	50.3655   	4.000000	50.3655   	4.000000	50.3655   	4.000000	51.245    	4.000000	0.0409735 	
4.500000	46.9892   	4.500000	49.1318   	4.500000	48.497    	4.500000	48.497    	4.500000	48.497    	4.500000	49.0948   	4.500000	0.0369782 	
5.000000	44.9231   	5.000000	47.1275   	5.000000	46.7623   	5.000000	46.7623   	5.000000	46.7624   	5.000000	47.0938   	5.000000	0.033729  	
5.500000	43.0287   	5.500000	45.2961   	5.500000	45.1491   	5.500000	45.1491   	5.500000	45.1492   	5.500000	45.2651   	5.500000	0.0310317 	
6.000000	41.2905   	6.000000	43.6224   	6.000000	43.6458   	6.000000	43.6458   	6.000000	43.6458   	6.000000	43.5937   	6.000000	0.0287545 	
6.500000	39.6929   	6.500000	42.078    	6.500000	42.2418   	6.500000	42.2418   	6.500000	42.2419   	6.500000	42.0511   	6.500000	0.0268048 	
7.000000	38.2211   	7.000000	40.651    	7.000000	40.928    	7.000000	40.928    	7.000000	40.928    	7.000000	40.6259   	7.000000	0.0251156 	
7.500000	36.8618   	7.500000	39.3279   	7.500000	39.6958   	7.500000	39.6958   	7.500000	39.6958   	7.500000	39.3043   	7.500000	0.0236371 	
8.000000	35.603    	8.000000	38.0956   	8.000000	38.538    	8.000000	38.538    	8.000000	38.538    	8.000000	38.0733   	8.000000	0.0223316 	
8.500000	34.4343   	8.500000	36.944    	8.500000	37.4479   	8.500000	37.4479   	8.500000	37.4479   	8.500000	36.9228   	8.500000	0.0211698 	
9.000000	33.3466   	9.000000	35.8624   	9.000000	36.4197   	9.000000	36.4197   	9.000000	36.4197   	9.000000	35.8423   	9.000000	0.0201289 	
9.500000	32.3317   	9.500000	34.843    	9.500000	35.4482   	9.500000	35.4482   	9.500000	35.4483   	9.500000	34.8238   	9.500000	0.0191907 	
10.000000	31.3825   	10.000000	32.4714   	10.000000	34.5288   	10.000000	34.5288   	10.000000	34.5289   	10.000000	32.4531   	10.000000	0.0183404 	
11.000000	29.6574   	11.000000	31.1938   	11.000000	32.6156   	11.000000	32.8793   	11.000000	32.9934   	11.000000	31.177    	11.000000	0.0168575 	
12.000000	28.1298   	12.000000	30.0017   	12.000000	30.9188   	12.000000	31.3948   	12.000000	31.5819   	12.000000	29.9861   	12.000000	0.0156071 	
13.000000	26.7672   	13.000000	28.8914   	13.000000	29.4048   	13.000000	30.0525   	13.000000	30.2833   	13.000000	28.8769   	13.000000	0.0145377 	
14.000000	25.5439   	14.000000	27.8575   	14.000000	28.0465   	14.000000	28.8338   	14.000000	29.0872   	14.000000	27.8438   	14.000000	0.013612  	
15.000000	24.439    	15.000000	26.8941   	15.000000	26.822    	15.000000	27.7227   	15.000000	27.9837   	15.000000	26.8813   	15.000000	0.0128025 	
16.000000	23.436    	16.000000	25.9954   	16.000000	25.7134   	16.000000	26.7063   	16.000000	26.9641   	16.000000	25.9833   	16.000000	0.0120882 	
17.000000	22.521    	17.000000	25.1558   	17.000000	24.706    	17.000000	25.7733   	17.000000	26.0205   	17.000000	25.1443   	17.000000	0.011453  	
18.000000	21.6828   	18.000000	24.3702   	18.000000	23.7868   	18.000000	24.9144   	18.000000	25.1446   	18.000000	24.3594   	18.000000	0.0108844 	
19.000000	20.9117   	19.000000	23.634    	19.000000	22.9452   	19.000000	24.1216   	19.000000	24.3316   	19.000000	23.6236   	19.000000	0.0103721 	
20.000000	20.1999   	20.000000	22.9428   	20.000000	22.1726   	20.000000	23.3878   	20.000000	23.5761   	20.000000	22.9329   	20.000000	0.00990811	
21.000000	19.5407   	21.000000	22.2928   	21.000000	21.4618   	21.000000	22.7072   	21.000000	22.8708   	21.000000	22.2833   	21.000000	0.00948576	
