! 90Sr energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	10.4258   	0.001000	12.4365   	0.001000	10.7205   	0.001000	10.7205   	0.001000	10.7211   	0.001000	3.17752   	0.001000	9.25895   	
0.002000	10.6889   	0.002000	12.5839   	0.002000	10.5301   	0.002000	10.5301   	0.002000	10.5306   	0.002000	4.12073   	0.002000	8.46319   	
0.005000	10.731    	0.005000	12.2981   	0.005000	9.75562   	0.005000	9.75562   	0.005000	9.75592   	0.005000	5.81034   	0.005000	6.48772   	
0.008000	10.8741   	0.008000	12.2481   	0.008000	9.45146   	0.008000	9.45146   	0.008000	9.45168   	0.008000	6.93022   	0.008000	5.31791   	
0.010000	11.023    	0.010000	12.3101   	0.010000	9.39643   	0.010000	9.39643   	0.010000	9.39662   	0.010000	7.53508   	0.010000	4.77501   	
0.015000	11.4762   	0.015000	12.6228   	0.015000	9.51032   	0.015000	9.51032   	0.015000	9.51046   	0.015000	8.77248   	0.015000	3.85031   	
0.020000	11.9669   	0.020000	13.0316   	0.020000	9.79544   	0.020000	9.79544   	0.020000	9.79556   	0.020000	9.77179   	0.020000	3.25985   	
0.025000	12.4567   	0.025000	13.4697   	0.025000	10.152    	0.025000	10.152    	0.025000	10.1521   	0.025000	10.6247   	0.025000	2.84499   	
0.030000	12.9328   	0.030000	13.9115   	0.030000	10.5394   	0.030000	10.5394   	0.030000	10.5395   	0.030000	11.3765   	0.030000	2.53502   	
0.035000	13.3912   	0.035000	14.3468   	0.035000	10.939    	0.035000	10.939    	0.035000	10.9391   	0.035000	12.0535   	0.035000	2.29328   	
