! 66Ni energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	7.9543    	0.001000	9.14146   	0.001000	8.1024    	0.001000	8.1024    	0.001000	8.10293   	0.001000	2.32782   	0.001000	6.81363   	
0.002000	8.06238   	0.002000	8.96672   	0.002000	7.77041   	0.002000	7.77041   	0.002000	7.77081   	0.002000	3.01881   	0.002000	5.9479    	
0.005000	8.16716   	0.005000	8.54971   	0.005000	7.17462   	0.005000	7.17462   	0.005000	7.17486   	0.005000	4.25661   	0.005000	4.2931    	
0.008000	8.41292   	0.008000	8.50226   	0.008000	7.07007   	0.008000	7.07007   	0.008000	7.07024   	0.008000	5.07702   	0.008000	3.42524   	
0.010000	8.61085   	0.010000	8.56043   	0.010000	7.11532   	0.010000	7.11532   	0.010000	7.11546   	0.010000	5.52014   	0.010000	3.04029   	
0.015000	9.1353    	0.015000	8.8326    	0.015000	7.39679   	0.015000	7.39679   	0.015000	7.39689   	0.015000	6.42665   	0.015000	2.40595   	
0.020000	9.65246   	0.020000	9.17212   	0.020000	7.77629   	0.020000	7.77629   	0.020000	7.77637   	0.020000	7.15874   	0.020000	2.01338   	
0.025000	10.3108   	0.025000	9.52642   	0.025000	8.18598   	0.025000	8.18598   	0.025000	8.18606   	0.025000	7.78355   	0.025000	1.74287   	
0.030000	11.1278   	0.030000	9.87781   	0.030000	8.60155   	0.030000	8.60155   	0.030000	8.60162   	0.030000	8.33433   	0.030000	1.54349   	
0.035000	11.8551   	0.035000	10.2199   	0.035000	9.01313   	0.035000	9.01313   	0.035000	9.01319   	0.035000	8.8303    	0.035000	1.38956   	
0.040000	12.4787   	0.040000	11.1883   	0.040000	9.85368   	0.040000	9.85368   	0.040000	9.85373   	0.040000	9.92171   	0.040000	1.26662   	
0.045000	12.9913   	0.045000	12.1901   	0.045000	10.785    	0.045000	10.785    	0.045000	10.7851   	0.045000	11.0242   	0.045000	1.16587   	
0.050000	13.3831   	0.050000	13.1221   	0.050000	11.7226   	0.050000	11.7226   	0.050000	11.7227   	0.050000	12.0504   	0.050000	1.07163   	
0.055000	14.0793   	0.055000	14.0192   	0.055000	12.6802   	0.055000	12.6802   	0.055000	12.6803   	0.055000	13.0184   	0.055000	1.00077   	
0.060000	14.7111   	0.060000	14.8825   	0.060000	13.6411   	0.060000	13.6411   	0.060000	13.6412   	0.060000	13.9429   	0.060000	0.939601  	
