! 140Ce energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	14.4436   	0.001000	17.7456   	0.001000	14.8969   	0.001000	14.8969   	0.001000	14.8974   	0.001000	4.16414   	0.001000	13.5815   	
0.002000	15.091    	0.002000	18.5943   	0.002000	15.0542   	0.002000	15.0542   	0.002000	15.0547   	0.002000	5.40022   	0.002000	13.1941   	
0.005000	15.0841   	0.005000	18.6462   	0.005000	13.9725   	0.005000	13.9725   	0.005000	13.9729   	0.005000	7.61445   	0.005000	11.0317   	
0.008000	14.961    	0.008000	18.5106   	0.008000	13.1483   	0.008000	13.1483   	0.008000	13.1485   	0.008000	9.08205   	0.008000	9.4285    	
0.010000	14.9477   	0.010000	18.4974   	0.010000	12.7815   	0.010000	12.7815   	0.010000	12.7817   	0.010000	9.87473   	0.010000	8.62268   	
0.015000	15.0832   	0.015000	18.6636   	0.015000	12.2607   	0.015000	12.2607   	0.015000	12.2608   	0.015000	11.4963   	0.015000	7.16731   	
0.020000	15.3529   	0.020000	18.9914   	0.020000	12.0667   	0.020000	12.0667   	0.020000	12.0669   	0.020000	12.8059   	0.020000	6.18547   	
0.025000	15.6849   	0.025000	19.3953   	0.025000	12.047    	0.025000	12.047    	0.025000	12.0472   	0.025000	13.9236   	0.025000	5.47163   	
0.030000	16.0454   	0.030000	19.8343   	0.030000	12.1284   	0.030000	12.1284   	0.030000	12.1285   	0.030000	14.9089   	0.030000	4.9254    	
0.035000	16.4172   	0.035000	20.2878   	0.035000	12.2718   	0.035000	12.2718   	0.035000	12.2719   	0.035000	15.7961   	0.035000	4.4917    	
0.040000	16.7916   	0.040000	20.7449   	0.040000	12.4549   	0.040000	12.4549   	0.040000	12.455    	0.040000	16.6072   	0.040000	4.13763   	
0.045000	17.1636   	0.045000	21.1994   	0.045000	12.664    	0.045000	12.664    	0.045000	12.6641   	0.045000	17.3572   	0.045000	3.8422    	
0.050000	17.5306   	0.050000	21.6481   	0.050000	12.8903   	0.050000	12.8903   	0.050000	12.8904   	0.050000	18.0567   	0.050000	3.59136   	
0.055000	17.891    	0.055000	22.0891   	0.055000	13.1281   	0.055000	13.1281   	0.055000	13.1282   	0.055000	18.7138   	0.055000	3.3753    	
0.060000	18.2442   	0.060000	22.5214   	0.060000	13.3734   	0.060000	13.3734   	0.060000	13.3735   	0.060000	19.3344   	0.060000	3.18694   	
0.070000	18.9279   	0.070000	23.3587   	0.070000	13.8763   	0.070000	13.8763   	0.070000	13.8764   	0.070000	20.485    	0.070000	2.87368   	
0.080000	19.5816   	0.080000	24.1598   	0.080000	14.3851   	0.080000	14.3851   	0.080000	14.3852   	0.080000	21.5369   	0.080000	2.62286   	
0.090000	21.1698   	0.090000	24.9264   	0.090000	14.8926   	0.090000	14.8926   	0.090000	14.8927   	0.090000	22.5095   	0.090000	2.41685   	
0.100000	23.022    	0.100000	26.7409   	0.100000	16.2976   	0.100000	16.2976   	0.100000	16.2976   	0.100000	24.4967   	0.100000	2.24421   	
0.120000	25.8763   	0.120000	32.0364   	0.120000	20.738    	0.120000	20.738    	0.120000	20.7381   	0.120000	30.0842   	0.120000	1.9523    	
0.140000	28.3726   	0.140000	37.0001   	0.140000	25.1805   	0.140000	25.1805   	0.140000	25.1806   	0.140000	35.2543   	0.140000	1.74582   	
0.160000	30.673    	0.160000	41.5563   	0.160000	29.4516   	0.160000	29.4516   	0.160000	29.4517   	0.160000	39.9738   	0.160000	1.58248   	
0.180000	32.8776   	0.180000	45.7058   	0.180000	33.4655   	0.180000	33.4655   	0.180000	33.4656   	0.180000	44.2561   	0.180000	1.44969   	
0.200000	35.0395   	0.200000	49.4746   	0.200000	37.1821   	0.200000	37.1821   	0.200000	37.1821   	0.200000	48.1353   	0.200000	1.33937   	
0.250000	39.1207   	0.250000	57.4676   	0.250000	45.1491   	0.250000	45.1491   	0.250000	45.1491   	0.250000	56.3374   	0.250000	1.1302    	
0.300000	43.2425   	0.300000	64.281    	0.300000	51.4477   	0.300000	51.4477   	0.300000	51.4478   	0.300000	63.2992   	0.300000	0.981808  	
0.350000	47.0685   	0.350000	70.1136   	0.350000	56.4662   	0.350000	56.4662   	0.350000	56.4662   	0.350000	69.2431   	0.350000	0.870518  	
0.400000	50.5164   	0.400000	74.9226   	0.400000	60.5521   	0.400000	60.5521   	0.400000	60.5521   	0.400000	74.1389   	0.400000	0.78366   	
0.450000	53.6104   	0.450000	78.9398   	0.450000	63.9647   	0.450000	63.9647   	0.450000	63.9648   	0.450000	78.226    	0.450000	0.713802  	
0.500000	56.3812   	0.500000	82.3337   	0.500000	66.8846   	0.500000	66.8846   	0.500000	66.8847   	0.500000	81.6774   	0.500000	0.656281  	
0.600000	59.3322   	0.600000	87.8677   	0.600000	71.6962   	0.600000	71.6962   	0.600000	71.6962   	0.600000	87.3008   	0.600000	0.566887  	
0.700000	62.1932   	0.700000	94.2798   	0.700000	75.5687   	0.700000	75.5687   	0.700000	75.5687   	0.700000	93.7794   	0.700000	0.500388  	
0.800000	66.3461   	0.800000	99.2002   	0.800000	78.787    	0.800000	78.787    	0.800000	78.7871   	0.800000	98.7514   	0.800000	0.448817  	
0.900000	69.7569   	0.900000	103.013   	0.900000	82.429    	0.900000	82.429    	0.900000	82.4291   	0.900000	102.606   	0.900000	0.407557  	
1.000000	72.5713   	1.000000	105.986   	1.000000	85.5324   	1.000000	85.5324   	1.000000	85.5325   	1.000000	105.613   	1.000000	0.373731  	
1.250000	76.6894   	1.250000	109.709   	1.250000	91.3411   	1.250000	91.3411   	1.250000	91.3412   	1.250000	109.398   	1.250000	0.310726  	
1.500000	78.5213   	1.500000	110.418   	1.500000	95.1798   	1.500000	95.1798   	1.500000	95.1799   	1.500000	110.151   	1.500000	0.266933  	
1.750000	79.5083   	1.750000	110.37    	1.750000	97.6948   	1.750000	97.6948   	1.750000	97.6949   	1.750000	110.136   	1.750000	0.234593  	
2.000000	79.9351   	2.000000	109.859   	2.000000	99.2889   	2.000000	99.2889   	2.000000	99.289    	2.000000	109.649   	2.000000	0.20966   	
