! 97Zr energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	10.8576   	0.001000	13.042    	0.001000	11.221    	0.001000	11.221    	0.001000	11.2215   	0.001000	3.31009   	0.001000	9.73193   	
0.002000	11.1426   	0.002000	13.2551   	0.002000	11.0682   	0.002000	11.0682   	0.002000	11.0686   	0.002000	4.29266   	0.002000	8.96245   	
0.005000	11.1517   	0.005000	12.9939   	0.005000	10.2704   	0.005000	10.2704   	0.005000	10.2707   	0.005000	6.05277   	0.005000	6.94112   	
0.008000	11.256    	0.008000	12.936    	0.008000	9.92781   	0.008000	9.92781   	0.008000	9.92802   	0.008000	7.21937   	0.008000	5.7166    	
0.010000	11.384    	0.010000	12.993    	0.010000	9.85177   	0.010000	9.85177   	0.010000	9.85196   	0.010000	7.84947   	0.010000	5.14353   	
0.015000	11.799    	0.015000	13.2999   	0.015000	9.92776   	0.015000	9.92776   	0.015000	9.9279    	0.015000	9.13849   	0.015000	4.16141   	
0.020000	12.2644   	0.020000	13.7101   	0.020000	10.189    	0.020000	10.189    	0.020000	10.1891   	0.020000	10.1795   	0.020000	3.53064   	
0.025000	12.7364   	0.025000	14.1538   	0.025000	10.5301   	0.025000	10.5301   	0.025000	10.5302   	0.025000	11.068    	0.025000	3.08586   	
0.030000	13.1995   	0.030000	14.6039   	0.030000	10.9075   	0.030000	10.9075   	0.030000	10.9076   	0.030000	11.8512   	0.030000	2.7527    	
0.035000	13.6481   	0.035000	15.0488   	0.035000	11.3005   	0.035000	11.3005   	0.035000	11.3006   	0.035000	12.5564   	0.035000	2.49237   	
0.040000	14.0807   	0.040000	15.4837   	0.040000	11.6988   	0.040000	11.6988   	0.040000	11.6989   	0.040000	13.2012   	0.040000	2.28249   	
0.045000	14.4972   	0.045000	15.9065   	0.045000	12.0966   	0.045000	12.0966   	0.045000	12.0967   	0.045000	13.7973   	0.045000	2.10914   	
0.050000	14.986    	0.050000	16.3166   	0.050000	12.4909   	0.050000	12.4909   	0.050000	12.491    	0.050000	14.3534   	0.050000	1.96319   	
0.055000	15.8123   	0.055000	16.714    	0.055000	12.8799   	0.055000	12.8799   	0.055000	12.88     	0.055000	14.8757   	0.055000	1.83838   	
0.060000	16.5771   	0.060000	17.4164   	0.060000	13.6062   	0.060000	13.6062   	0.060000	13.6063   	0.060000	15.6862   	0.060000	1.73025   	
0.070000	17.9054   	0.070000	19.4151   	0.070000	15.8003   	0.070000	15.8003   	0.070000	15.8004   	0.070000	17.8778   	0.070000	1.53729   	
0.080000	19.3719   	0.080000	21.3636   	0.080000	18.04     	0.080000	18.04     	0.080000	18.0401   	0.080000	19.9662   	0.080000	1.39735   	
0.090000	20.6724   	0.090000	23.2439   	0.090000	20.2702   	0.090000	20.2702   	0.090000	20.2702   	0.090000	21.9609   	0.090000	1.28303   	
0.100000	21.8381   	0.100000	25.0488   	0.100000	22.4625   	0.100000	22.4625   	0.100000	22.4625   	0.100000	23.8611   	0.100000	1.18768   	
