! 58Cr energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	6.87337   	0.001000	7.67819   	0.001000	7.15311   	0.001000	7.15311   	0.001000	7.15356   	0.001000	1.89219   	0.001000	5.786     	
0.002000	6.92952   	0.002000	7.38698   	0.002000	6.86643   	0.002000	6.86643   	0.002000	6.86676   	0.002000	2.45386   	0.002000	4.93312   	
0.005000	7.05795   	0.005000	6.91813   	0.005000	6.51486   	0.005000	6.51486   	0.005000	6.51505   	0.005000	3.46001   	0.005000	3.45812   	
0.008000	7.32804   	0.008000	6.85138   	0.008000	6.59096   	0.008000	6.59096   	0.008000	6.59109   	0.008000	4.12689   	0.008000	2.72449   	
0.010000	7.53336   	0.010000	6.89257   	0.010000	6.72831   	0.010000	6.72831   	0.010000	6.72842   	0.010000	4.48708   	0.010000	2.40548   	
0.015000	8.05738   	0.015000	7.11127   	0.015000	7.18167   	0.015000	7.18167   	0.015000	7.18175   	0.015000	5.22394   	0.015000	1.88733   	
0.020000	8.75038   	0.020000	7.39006   	0.020000	7.6844    	0.020000	7.6844    	0.020000	7.68446   	0.020000	5.81903   	0.020000	1.57104   	
0.025000	9.64811   	0.025000	7.68185   	0.025000	8.18987   	0.025000	8.18987   	0.025000	8.18993   	0.025000	6.32691   	0.025000	1.35494   	
0.030000	10.473    	0.030000	8.14359   	0.030000	8.75601   	0.030000	8.75601   	0.030000	8.75606   	0.030000	6.94699   	0.030000	1.1966    	
0.035000	11.2046   	0.035000	9.26502   	0.035000	9.61946   	0.035000	9.61946   	0.035000	9.6195    	0.035000	8.19011   	0.035000	1.07491   	
0.040000	11.8232   	0.040000	10.3151   	0.040000	10.4909   	0.040000	10.4909   	0.040000	10.491    	0.040000	9.34614   	0.040000	0.968929  	
0.045000	12.3377   	0.045000	11.3075   	0.045000	11.3814   	0.045000	11.3814   	0.045000	11.3815   	0.045000	10.4167   	0.045000	0.890747  	
0.050000	12.7388   	0.050000	12.2409   	0.050000	12.2746   	0.050000	12.2746   	0.050000	12.2746   	0.050000	11.4155   	0.050000	0.825404  	
0.055000	13.4213   	0.055000	13.1284   	0.055000	13.1657   	0.055000	13.1657   	0.055000	13.1657   	0.055000	12.3585   	0.055000	0.769883  	
