! 133Cs energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	13.7382   	0.001000	16.8388   	0.001000	14.6073   	0.001000	14.6073   	0.001000	14.6078   	0.001000	3.86083   	0.001000	12.978    	
0.002000	14.2735   	0.002000	17.5217   	0.002000	14.8189   	0.002000	14.8189   	0.002000	14.8194   	0.002000	5.00688   	0.002000	12.5149   	
0.005000	14.1746   	0.005000	17.4092   	0.005000	13.9922   	0.005000	13.9922   	0.005000	13.9925   	0.005000	7.05984   	0.005000	10.3494   	
0.008000	14.0315   	0.008000	17.2174   	0.008000	13.4046   	0.008000	13.4046   	0.008000	13.4048   	0.008000	8.42053   	0.008000	8.79686   	
0.010000	14.0124   	0.010000	17.1808   	0.010000	13.1769   	0.010000	13.1769   	0.010000	13.1771   	0.010000	9.15547   	0.010000	8.02533   	
0.015000	14.1374   	0.015000	17.3024   	0.015000	12.9527   	0.015000	12.9527   	0.015000	12.9529   	0.015000	10.659    	0.015000	6.64346   	
0.020000	14.3957   	0.020000	17.5916   	0.020000	13.0037   	0.020000	13.0037   	0.020000	13.0038   	0.020000	11.8732   	0.020000	5.71843   	
0.025000	14.7143   	0.025000	17.9586   	0.025000	13.1943   	0.025000	13.1943   	0.025000	13.1944   	0.025000	12.9095   	0.025000	5.04915   	
0.030000	15.0599   	0.030000	18.3617   	0.030000	13.4613   	0.030000	13.4613   	0.030000	13.4614   	0.030000	13.823    	0.030000	4.53874   	
0.035000	15.4159   	0.035000	18.7801   	0.035000	13.7719   	0.035000	13.7719   	0.035000	13.772    	0.035000	14.6456   	0.035000	4.1345    	
0.040000	15.774    	0.040000	19.2028   	0.040000	14.108    	0.040000	14.108    	0.040000	14.108    	0.040000	15.3976   	0.040000	3.80514   	
0.045000	16.1294   	0.045000	19.6237   	0.045000	14.4585   	0.045000	14.4585   	0.045000	14.4586   	0.045000	16.0929   	0.045000	3.53077   	
0.050000	16.4797   	0.050000	20.0396   	0.050000	14.817    	0.050000	14.817    	0.050000	14.8171   	0.050000	16.7415   	0.050000	3.29812   	
0.055000	16.8235   	0.055000	20.4486   	0.055000	15.179    	0.055000	15.179    	0.055000	15.1791   	0.055000	17.3507   	0.055000	3.09795   	
0.060000	17.1601   	0.060000	20.8498   	0.060000	15.5419   	0.060000	15.5419   	0.060000	15.542    	0.060000	17.9262   	0.060000	2.92363   	
0.070000	17.8111   	0.070000	21.627    	0.070000	16.2633   	0.070000	16.2633   	0.070000	16.2634   	0.070000	18.993    	0.070000	2.63405   	
0.080000	18.9261   	0.080000	22.3707   	0.080000	16.9728   	0.080000	16.9728   	0.080000	16.9729   	0.080000	19.9682   	0.080000	2.40251   	
0.090000	20.7973   	0.090000	23.4359   	0.090000	17.9748   	0.090000	17.9748   	0.090000	17.9748   	0.090000	21.2234   	0.090000	2.21255   	
0.100000	22.5334   	0.100000	25.9927   	0.100000	20.3164   	0.100000	20.3164   	0.100000	20.3164   	0.100000	23.9583   	0.100000	2.03432   	
0.120000	25.1667   	0.120000	30.958    	0.120000	25.0288   	0.120000	25.0288   	0.120000	25.0288   	0.120000	29.1729   	0.120000	1.78513   	
0.140000	27.4589   	0.140000	35.5731   	0.140000	29.568    	0.140000	29.568    	0.140000	29.5681   	0.140000	33.9779   	0.140000	1.59523   	
0.160000	29.5707   	0.160000	39.7974   	0.160000	33.8211   	0.160000	33.8211   	0.160000	33.8212   	0.160000	38.3522   	0.160000	1.44519   	
0.180000	31.5982   	0.180000	43.6379   	0.180000	37.7341   	0.180000	37.7341   	0.180000	37.7342   	0.180000	42.3146   	0.180000	1.32331   	
0.200000	33.5918   	0.200000	47.1228   	0.200000	41.2918   	0.200000	41.2918   	0.200000	41.2919   	0.200000	45.9007   	0.200000	1.22214   	
0.250000	37.4948   	0.250000	54.5116   	0.250000	48.7229   	0.250000	48.7229   	0.250000	48.723    	0.250000	53.4811   	0.250000	1.0305    	
0.300000	41.8      	0.300000	61.7824   	0.300000	54.4188   	0.300000	54.4188   	0.300000	54.4189   	0.300000	60.8877   	0.300000	0.894695  	
